variante,semilla,cruce,mutacion,tiempo,makespan,balance,energia,score_agregado,tamano_frente
NSGA2_sin_filtro,15,uniforme,swap,28.011438608169556,1547.152836384624,282.7281448965787,623.7220991507089,2.607035138062873,100
NSGA2_sin_filtro,23,uniforme,swap,23.857417106628418,1545.7244321681897,280.0860733484879,623.7737706918123,2.5975878472816434,100
NSGA2_sin_filtro,17,uniforme,swap,27.509496212005615,1548.1613805914726,281.0260043880134,623.9963366885424,2.60225737638227,100
NSGA2_sin_filtro,9,uniforme,swap,28.355913162231445,1563.3216097164702,284.1481554017086,624.6755738782973,2.621214999832927,100
NSGA2_sin_filtro,19,uniforme,swap,24.927538871765137,1570.9203233140577,281.4470872593324,625.3230255082551,2.616935727057073,100
NSGA2_sin_filtro,21,uniforme,swap,24.651317834854126,1554.5366966189063,278.84477436836,624.5347511978434,2.5989434312485247,100
NSGA2_sin_filtro,25,uniforme,swap,26.96375298500061,1543.5775931704966,282.7699715968757,623.551207109195,2.605142807302255,100
NSGA2_sin_filtro,26,uniforme,swap,27.710296869277954,1559.3955792988158,285.51542311804445,624.3590741698163,2.623357401237865,100
NSGA2_sin_filtro,22,uniforme,swap,28.265554904937744,1557.5817282463956,280.56535691813747,624.6804449703067,2.606409356188856,100
NSGA2_sin_filtro,27,uniforme,swap,28.16430687904358,1562.8728646203747,283.10847724724323,624.6903920793638,2.6175462022953275,100
NSGA2_sin_filtro,28,uniforme,swap,28.427355527877808,1550.18453293949,280.7946650611496,624.1632195577315,2.6027362255655744,100
NSGA2_completo,9,uniforme,swap,23.400718212127686,1552.2044265680556,281.65094126819025,624.0831316397785,2.6064860150919644,73
NSGA2_completo,20,uniforme,swap,23.43534517288208,1557.8740237955242,285.9570115470253,624.2088246216749,2.6238539427045247,75
NSGA2_completo,2,uniforme,swap,23.918518543243408,1561.2681700314606,282.7669283395926,624.6265029040522,2.6155140883915897,74
NSGA2_completo,5,uniforme,swap,23.96849226951599,1553.3058614915708,278.9522935058368,624.3381649755871,2.5984055733494134,69
NSGA2_completo,17,uniforme,swap,23.97852063179016,1553.1170758218775,284.8582808869586,623.9702522125025,2.6174722154567567,73
NSGA2_completo,6,uniforme,swap,24.10655450820923,1545.5333369244877,278.51836468533656,623.9844155384743,2.592567525325472,62
NSGA2_completo,19,uniforme,swap,24.175217628479004,1560.2359082294213,276.2605521151441,625.2004462196194,2.594129955764647,67
NSGA2_completo,16,uniforme,swap,24.190333127975464,1546.0412160386502,277.02074255816035,623.913723438053,2.5877284024104115,59
NSGA2_completo,15,uniforme,swap,24.23328137397766,1546.0650496157268,276.74356290835607,624.0235304109661,2.586973254137097,67
NSGA2_completo,0,uniforme,swap,24.25693941116333,1553.6449101214769,278.89568592566525,624.3882811081301,2.5984580002055226,69
NSGA2_completo,4,uniforme,swap,24.306071281433105,1544.5036971493314,277.26991626588307,623.8608189888084,2.5877146442068595,72
NSGA2_completo,7,uniforme,swap,24.318423986434937,1553.3094342666348,280.5162989420245,624.3012360993374,2.603567955653405,68
NSGA2_completo,25,uniforme,swap,24.740194082260132,1554.1553017500441,280.70103710208207,624.3147625777452,2.6046260068025506,71
NSGA2_completo,1,uniforme,swap,24.95043444633484,1561.6677135901698,281.9523528615321,624.7222709391249,2.613135420056085,74
NSGA2_completo,8,uniforme,swap,25.835564374923706,1545.755703809944,281.82966632201595,623.698621209366,2.6033081032774525,66
NSGA2_completo,18,uniforme,swap,27.642821788787842,1555.999314058694,278.24687939067934,624.5591343619899,2.597716589801121,68
NSGA2_completo,24,uniforme,swap,27.68819522857666,1552.3624733680892,280.12284843235767,624.2134509268476,2.6016575661159713,72
NSGA2_completo,10,uniforme,swap,28.084850788116455,1548.0832614045157,279.06936535310604,623.963904042736,2.5956498543212816,64
NSGA2_completo,29,uniforme,swap,28.455113410949707,1553.3292426533512,279.92511119252254,624.1852396783318,2.6014415248422247,60
NSGA2_completo,26,uniforme,swap,28.54016637802124,1564.4260197652202,281.3230013317512,624.9260668264264,2.6127078716928662,72
NSGA2_completo,21,uniforme,swap,28.66082000732422,1552.320083820656,279.77724365623067,624.2156325038396,2.600487471960392,65
NSGA2_completo,13,uniforme,swap,28.696807384490967,1553.2106836265984,278.35781273099616,624.4517149168728,2.5965385960359617,75
NSGA2_completo,23,uniforme,swap,28.757131576538086,1555.449419858109,279.71612268642764,624.4380968217866,2.6021662095816036,69
NSGA2_completo,27,uniforme,swap,29.117192029953003,1546.8909325582533,283.86770492440394,623.5449394359085,2.610449634268914,75
NSGA2_completo,11,uniforme,swap,29.15340542793274,1551.9755410162215,275.12273276625444,624.6395005139863,2.5854056899870343,59
NSGA2_completo,12,uniforme,swap,29.247325658798218,1558.4938511244268,280.8002251791609,624.6007810089953,2.607534506172267,73
NSGA2_completo,22,uniforme,swap,29.451428174972534,1543.0636095207906,283.45354588432036,623.4179897898493,2.6069740859793433,76
NSGA2_completo,28,uniforme,swap,29.49449872970581,1558.0388312516443,278.9645293056336,624.6913124247471,2.601317340584716,72
NSGA2_completo,14,uniforme,swap,29.56084442138672,1546.4506619725319,283.7397789439933,623.5822701984043,2.6098564087020595,76
NSGA2_completo,3,uniforme,swap,30.07347869873047,1561.2483172195678,284.7638935055068,624.5133645394211,2.621999086303503,78
Memetico_completo,1,uniforme,swap,32.407883405685425,1561.721202311909,279.5128029702653,624.8864894906355,2.605264929376794,69
Memetico_completo,0,uniforme,swap,33.655343532562256,1547.0552400326353,279.44304769448564,623.9581730345519,2.5963732642853916,73
Memetico_completo,2,uniforme,swap,33.99504494667053,1548.4586734275829,276.7694612607135,624.1166973131507,2.588389489458766,53
Memetico_completo,3,uniforme,swap,34.64544749259949,1562.8306943200423,278.06003023008003,625.1108859328535,2.6012976659262694,65
Memetico_completo,5,uniforme,swap,27.737738370895386,1558.2511722442512,278.26367538060936,624.7440940668087,2.5991627336767404,64
Memetico_completo,9,uniforme,swap,27.82465410232544,1555.347292974959,271.0374008530229,625.2579924409807,2.5743573528180046,50
Memetico_completo,4,uniforme,swap,32.26982617378235,1559.9985792988157,282.98374948481217,624.5237533831665,2.615455245146163,74
Memetico_completo,10,uniforme,swap,28.796984434127808,1547.1320295335909,278.7834362099378,623.9691272037469,2.594228602900512,60
Memetico_completo,13,uniforme,swap,27.555474758148193,1557.7069506510154,280.0312455088769,624.563943844285,2.6045251658469333,67
Memetico_completo,7,uniforme,swap,29.657692432403564,1554.4082943848302,278.8887311002295,624.4477026930077,2.5989013975641435,70
Memetico_completo,12,uniforme,swap,28.519484758377075,1550.3768426547297,277.2498914880534,624.2693774012869,2.5911681225750955,68
Memetico_completo,16,uniforme,swap,27.2810640335083,1559.365675007309,280.9598576150923,624.6148263287259,2.6085225909759515,65
Memetico_completo,6,uniforme,swap,30.98353910446167,1552.6517288226391,283.7348913498185,623.8721550010359,2.613354771293147,69
Memetico_completo,17,uniforme,swap,27.65480375289917,1552.5848529945256,282.95604509825324,624.0440809353131,2.610970787684745,70
Memetico_completo,19,uniforme,swap,27.665695667266846,1560.2163222287068,281.32469700837345,624.6560516691651,2.6102229392410723,70
Memetico_completo,11,uniforme,swap,31.315373182296753,1559.0427822178406,280.69242170527497,624.5971038244292,2.6074443736852118,71
Memetico_completo,26,uniforme,swap,28.069475650787354,1563.653641393798,281.5624849806775,625.0213340044429,2.613256057305504,72
Memetico_completo,22,uniforme,swap,28.461190462112427,1551.4496594240572,282.37210089825265,624.009877616614,2.608407848348986,72
Memetico_completo,8,uniforme,swap,32.70542573928833,1546.0376652923846,287.82510027301475,623.3198089492589,2.622892703483754,66
Memetico_completo,18,uniforme,swap,29.350616931915283,1557.3533579658335,284.100600455031,624.2695148001144,2.617492273071279,78
Memetico_completo,25,uniforme,swap,29.679147720336914,1554.7321726749597,284.3150088471544,624.0985149352096,2.6166520895449605,74
Memetico_completo,27,uniforme,swap,28.728853225708008,1550.052800840214,280.6907302211614,624.0401676718781,2.602148121640947,74
Memetico_completo,15,uniforme,swap,33.41217112541199,1552.2110809011565,281.35116366129364,624.061879326859,2.6054597231218315,68
Memetico_completo,14,uniforme,swap,34.062148094177246,1543.225765754756,279.6752941533657,623.6401521902932,2.594778366517587,65
Memetico_completo,23,uniforme,swap,32.931485176086426,1554.218961106925,278.30056539420843,624.524742616582,2.596956235605465,72
Memetico_completo,20,uniforme,swap,33.33916449546814,1560.8913978172993,279.91639553861376,624.8488152377131,2.606141515329333,68
Memetico_completo,21,uniforme,swap,33.79272747039795,1554.0319957918339,282.17922706084596,624.139487026951,2.6092412600420003,72
Memetico_completo,24,uniforme,swap,33.77010703086853,1563.2739341101658,282.2925345067216,624.8096600523122,2.6151973107236484,76
Memetico_completo,29,uniforme,swap,32.736658573150635,1548.3798446465278,274.8079798361486,624.4950840650563,2.582352356155744,73
Memetico_completo,28,uniforme,swap,33.24866271018982,1552.982079405797,277.1317821305142,624.3666240907706,2.592215966934285,54
Memetico_sin_filtro,1,uniforme,swap,29.021005392074585,1548.0573287191683,277.0254933517407,624.17322280561,2.589123008111496,100
Memetico_sin_filtro,2,uniforme,swap,24.762563467025757,1557.3143377013187,275.72348194783694,625.0660440669932,2.590686933534392,100
Memetico_sin_filtro,0,uniforme,swap,29.567102670669556,1561.902720307245,284.77097879320075,624.5255761892563,2.6223673506870386,100
Memetico_sin_filtro,4,uniforme,swap,27.83676052093506,1561.290498179121,282.1673305879201,624.6428763431207,2.613549983920419,100
Memetico_sin_filtro,3,uniforme,swap,29.041611194610596,1555.213490548439,282.51686865265833,624.2912121814197,2.61117422961368,100
Memetico_sin_filtro,5,uniforme,swap,29.304977893829346,1554.5728252954134,282.5859893074883,624.1752950513577,2.6109187032698453,100
Memetico_sin_filtro,7,uniforme,swap,24.86688995361328,1554.7702697822162,282.46898712411553,624.191062980974,2.6106499438490753,100
Memetico_sin_filtro,10,uniforme,swap,24.350396871566772,1554.9742100581427,284.75835025176815,624.1516961404618,2.6183268860689584,100
Memetico_sin_filtro,11,uniforme,swap,24.91033101081848,1560.044740782267,283.86240376215295,624.6153892371898,2.6185380818419146,100
Memetico_sin_filtro,6,uniforme,swap,27.532536268234253,1552.753610880532,283.5799145876667,624.0346204300579,2.613121216584952,100
Memetico_sin_filtro,15,uniforme,swap,24.31575059890747,1559.550569537995,284.526977956638,624.4883104826818,2.62032470245686,100
Memetico_sin_filtro,16,uniforme,swap,24.13888382911682,1554.3073434134496,279.51774177448925,624.4135533704045,2.6008988395794095,100
Memetico_sin_filtro,12,uniforme,swap,25.80684781074524,1559.002587314057,283.3908091023071,624.4530628068328,2.6162131280078134,100
Memetico_sin_filtro,18,uniforme,swap,24.493807554244995,1557.3505416584292,281.09891729123467,624.6067579111094,2.607967030244439,100
Memetico_sin_filtro,19,uniforme,swap,24.53742289543152,1558.9342714433867,282.229857889003,624.4984609030613,2.612373987117981,100
Memetico_sin_filtro,21,uniforme,swap,24.132290363311768,1554.1951086461631,283.02541493800874,624.1781487108597,2.612198673703386,100
Memetico_sin_filtro,9,uniforme,swap,28.33626413345337,1554.229905048833,283.21848256219135,624.1419289867466,2.612807888188978,100
Memetico_sin_filtro,20,uniforme,swap,25.16224431991577,1562.1084944946388,282.2599517612921,624.7682908025711,2.6144468828362517,100
Memetico_sin_filtro,14,uniforme,swap,27.486404180526733,1547.322789747396,282.19688620826577,623.7739422959871,2.605423314085994,100
Memetico_sin_filtro,8,uniforme,swap,29.334753036499023,1550.9488228473813,283.94620529520904,623.8162099996279,2.6131277766929033,100
Memetico_sin_filtro,22,uniforme,swap,24.656914949417114,1543.6314612353092,285.0909357594419,623.3435244607844,2.612609599045486,100
Memetico_sin_filtro,13,uniforme,swap,29.60463261604309,1550.723841301274,285.08763331779386,623.9123119041841,2.6169573344302126,100
Memetico_sin_filtro,23,uniforme,swap,24.57608938217163,1544.89786928597,283.7688661039002,623.5685335130328,2.609157345722223,100
Memetico_sin_filtro,17,uniforme,swap,29.561904191970825,1551.6302718954585,282.2312852773515,624.005894250147,2.6080230786581584,100
Memetico_sin_filtro,27,uniforme,swap,26.365530967712402,1555.9760253994273,284.2433111771244,624.2002579907469,2.6171803708959573,100
Memetico_sin_filtro,25,uniforme,swap,29.04799222946167,1555.8189583727537,283.76984973635234,624.3899610506174,2.6157946369512906,100
Memetico_sin_filtro,24,uniforme,swap,30.154436826705933,1559.2572007949652,283.2169983974967,624.4367238909783,2.615737724423869,100
Memetico_sin_filtro,28,uniforme,swap,29.312998056411743,1550.3880068247715,281.7751707346242,624.0644743549155,2.605965250177679,100
Memetico_sin_filtro,26,uniforme,swap,30.46889615058899,1560.5982101185725,282.3702330927289,624.6040040809311,2.613824649769713,100
Memetico_sin_filtro,29,uniforme,swap,29.71070432662964,1559.5861421551713,284.34701316733305,624.4683333963505,2.6197140674396726,100
Memetico_sin_busqueda_local,1,uniforme,swap,28.771955728530884,1561.687241218741,276.1987279265181,625.1333826937165,2.5945537365935496,63
Memetico_sin_busqueda_local,2,uniforme,swap,28.823006868362427,1551.244901555319,278.03420444884387,624.3172068210426,2.594284856303867,70
Memetico_sin_busqueda_local,0,uniforme,swap,32.22065591812134,1561.1593881902693,282.90333723405934,624.6044989723683,2.6158829595977635,73
Memetico_sin_busqueda_local,5,uniforme,swap,28.6424298286438,1556.7595744133764,277.48072247462005,624.7022539782957,2.5957473201863204,60
Memetico_sin_busqueda_local,3,uniforme,swap,32.158857345581055,1561.231658014099,282.00393334471033,624.5663242258762,2.61286654619305,66
Memetico_sin_busqueda_local,4,uniforme,swap,32.58047032356262,1545.4485422160042,275.8975274479071,624.0638659514038,2.583902504436365,72
Memetico_sin_busqueda_local,6,uniforme,swap,32.346428871154785,1552.581519679439,280.4971768339562,624.2156659958604,2.603018014994612,74
Memetico_sin_busqueda_local,7,uniforme,swap,33.49743461608887,1551.4496594240572,285.89024739748805,623.774834927867,2.6197992280767988,80
Memetico_sin_busqueda_local,8,uniforme,swap,28.215492963790894,1544.8116777854077,283.0703438455791,623.5364387664479,2.6067399928062267,78
Memetico_sin_busqueda_local,9,uniforme,swap,27.9919376373291,1552.2081088670443,282.89105796982875,624.060548522556,2.610589316984222,76
Memetico_sin_busqueda_local,13,uniforme,swap,27.107059478759766,1552.8860622471964,279.81194466238156,624.2707355343733,2.6009648498092126,70
Memetico_sin_busqueda_local,10,uniforme,swap,28.93192148208618,1552.2059544149427,283.1102472900168,624.0077823784193,2.6112434906195547,78
Memetico_sin_busqueda_local,16,uniforme,swap,27.042232275009155,1545.7281059631205,274.4102383957789,624.1969048488563,2.5792747117039516,56
Memetico_sin_busqueda_local,14,uniforme,swap,28.824827909469604,1546.3347962660855,284.5543468230485,623.5258698328888,2.612433130161617,74
Memetico_sin_busqueda_local,12,uniforme,swap,29.13937544822693,1561.0659067560687,283.35717508153647,624.5729946405746,2.61730400551731,75
Memetico_sin_busqueda_local,15,uniforme,swap,27.723095655441284,1549.466779071351,279.90025712301406,624.0201980889276,2.5991916724537143,64
Memetico_sin_busqueda_local,22,uniforme,swap,27.70144510269165,1543.4779667487721,278.5030698375001,623.7369182643588,2.591135289877042,68
Memetico_sin_busqueda_local,19,uniforme,swap,28.979394912719727,1553.3719530720546,275.3686917135044,624.6672003796778,2.5869633304091533,60
Memetico_sin_busqueda_local,11,uniforme,swap,32.482370376586914,1558.1115149572408,282.4175853446279,624.5413417911951,2.6126496254719447,73
Memetico_sin_busqueda_local,24,uniforme,swap,28.004080057144165,1562.5033586852205,279.35394330867774,624.9415837806561,2.605205181486759,70
Memetico_sin_busqueda_local,17,uniforme,swap,32.004196882247925,1553.144330610879,278.50619479017956,624.3824643382183,2.5969010969939688,68
Memetico_sin_busqueda_local,18,uniforme,swap,31.79515838623047,1557.1039352482553,280.6146394977251,624.5437292601524,2.6061394267977147,68
Memetico_sin_busqueda_local,23,uniforme,swap,29.8390052318573,1551.428797675577,283.0210293406601,624.0196051496206,2.6105744087584943,75
Memetico_sin_busqueda_local,20,uniforme,swap,32.78412079811096,1548.6079007467538,277.44592818152074,624.1708827252254,2.5907964005859108,62
Memetico_sin_busqueda_local,21,uniforme,swap,33.642486333847046,1555.2279932940853,281.3543985253595,624.5103642606362,2.6076196549610544,73
Memetico_sin_busqueda_local,26,uniforme,swap,28.76449680328369,1564.4260197652202,284.52797016223695,624.7385926736175,2.62312328090952,76
Memetico_sin_busqueda_local,27,uniforme,swap,27.575011730194092,1547.1385338334067,279.2083841273068,623.9297556282312,2.5955921030004374,65
Memetico_sin_busqueda_local,25,uniforme,swap,33.78639531135559,1555.2944938346347,281.1146910904613,624.3465839179195,2.6066199085301687,71
Memetico_sin_busqueda_local,29,uniforme,swap,29.269169330596924,1552.118770021572,278.9949840867327,624.3594395460188,2.597984721794208,77
Memetico_sin_busqueda_local,28,uniforme,swap,30.691256761550903,1552.6586631056005,279.01707218747873,624.3310638807451,2.598287758674032,69
Memetico_sin_filtro_ni_busqueda,3,uniforme,swap,25.67367649078369,1561.3183805636627,281.26108962251146,624.8019485973537,2.610770367972137,100
Memetico_sin_filtro_ni_busqueda,0,uniforme,swap,26.41950273513794,1548.215596621032,281.6926590695716,623.9014137046136,2.604371062406155,100
Memetico_sin_filtro_ni_busqueda,1,uniforme,swap,27.559982538223267,1555.2689582614432,280.084891691934,624.6021276625087,2.6035395385740854,100
Memetico_sin_filtro_ni_busqueda,2,uniforme,swap,29.11037826538086,1551.8941760633977,280.6233999488263,624.1703423819523,2.6030303388829568,100
Memetico_sin_filtro_ni_busqueda,4,uniforme,swap,27.73959183692932,1563.3628608999354,286.7220622190354,624.4930069640725,2.6295545049382847,100
Memetico_sin_filtro_ni_busqueda,5,uniforme,swap,27.286683797836304,1555.1785017628035,281.6109406925589,624.3547144168906,2.6082276928331085,100
Memetico_sin_filtro_ni_busqueda,6,uniforme,swap,25.88395643234253,1553.949310377008,280.68600296838866,624.3142376033071,2.6044721473735715,100
Memetico_sin_filtro_ni_busqueda,7,uniforme,swap,25.615607500076294,1556.0206122677318,279.7672123499089,624.5273671092643,2.602749633646797,100
Memetico_sin_filtro_ni_busqueda,8,uniforme,swap,24.410118103027344,1551.281707296755,281.7001332840908,624.1333961236231,2.6062604352481418,100
Memetico_sin_filtro_ni_busqueda,9,uniforme,swap,23.925989627838135,1563.3216097164702,284.1481554017086,624.6755738782973,2.621214999832927,100
Memetico_sin_filtro_ni_busqueda,10,uniforme,swap,22.42686104774475,1553.6619559613225,282.6638102568901,624.1107294605292,2.610630435209146,100
Memetico_sin_filtro_ni_busqueda,11,uniforme,swap,22.049761533737183,1551.3586215722369,283.530008502765,623.9750117470084,2.612172213052966,100
Memetico_sin_filtro_ni_busqueda,12,uniforme,swap,22.805010080337524,1557.0419069188654,283.893461228928,624.3160904467917,2.616712620098895,100
Memetico_sin_filtro_ni_busqueda,15,uniforme,swap,21.06305718421936,1547.152836384624,282.7281448965787,623.7220991507089,2.607035138062873,100
Memetico_sin_filtro_ni_busqueda,21,uniforme,swap,16.850703716278076,1554.5366966189063,278.84477436836,624.5347511978434,2.5989434312485247,100
Memetico_sin_filtro_ni_busqueda,13,uniforme,swap,22.240668535232544,1569.471456671331,281.0301649185199,625.5741658901321,2.6151803245737777,100
Memetico_sin_filtro_ni_busqueda,20,uniforme,swap,19.11786961555481,1564.0229921340476,282.1574308028632,624.9965486016938,2.615388477698035,100
Memetico_sin_filtro_ni_busqueda,14,uniforme,swap,22.275606632232666,1555.3406351598342,282.8138751609826,624.2027441686535,2.6121014407384116,100
Memetico_sin_filtro_ni_busqueda,17,uniforme,swap,22.00905442237854,1548.1613805914726,281.0260043880134,623.9963366885424,2.60225737638227,100
Memetico_sin_filtro_ni_busqueda,16,uniforme,swap,22.315015077590942,1542.8452305439644,282.18867592776735,623.3544614860692,2.6025579085827344,100
Memetico_sin_filtro_ni_busqueda,25,uniforme,swap,16.22042727470398,1543.5775931704966,282.7699715968757,623.551207109195,2.605142807302255,100
Memetico_sin_filtro_ni_busqueda,22,uniforme,swap,18.04857325553894,1557.5817282463956,280.56535691813747,624.6804449703067,2.606409356188856,100
Memetico_sin_filtro_ni_busqueda,18,uniforme,swap,21.162312269210815,1557.8431669412994,282.0041543224859,624.4965275659143,2.611073327735004,100
Memetico_sin_filtro_ni_busqueda,23,uniforme,swap,18.424246311187744,1545.7244321681897,280.0860733484879,623.7737706918123,2.5975878472816434,100
Memetico_sin_filtro_ni_busqueda,19,uniforme,swap,20.91323733329773,1570.9203233140577,281.4470872593324,625.3230255082551,2.616935727057073,100
Memetico_sin_filtro_ni_busqueda,26,uniforme,swap,16.24683713912964,1559.3955792988158,285.51542311804445,624.3590741698163,2.623357401237865,100
Memetico_sin_filtro_ni_busqueda,24,uniforme,swap,19.08393406867981,1554.6155181493332,277.59110328676996,624.7087064465677,2.5950524459066155,100
Memetico_sin_filtro_ni_busqueda,28,uniforme,swap,16.02285623550415,1550.18453293949,280.7946650611496,624.1632195577315,2.6027362255655744,100
Memetico_sin_filtro_ni_busqueda,27,uniforme,swap,17.056283712387085,1562.8728646203747,283.10847724724323,624.6903920793638,2.6175462022953275,100
Memetico_sin_filtro_ni_busqueda,29,uniforme,swap,16.281814098358154,1545.4905666690258,281.68456638234716,623.566513801501,2.6025031433730526,100
