Iteracion,Configuracion,Metodo_Seleccion,Metodo_Cruce,Metodo_Mutacion,Mejor_Fitness,Mejor_generacion
1,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414916853306237,290
1,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006429386022687978,267
1,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409142493069274,198
1,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400141564235286,284
1,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000640665735449607,134
1,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000647086688964067,289
1,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398232309606666,111
1,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006471295863002786,177
2,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000640200255087795,199
2,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006465606831310993,296
2,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006439133606273032,210
2,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000644156695248732,270
2,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006465044216190504,165
2,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423531668263386,197
2,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437026910431064,189
2,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006446570442437058,241
2,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000644003368698798,123
2,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006434007833048427,288
3,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409911955404629,280
3,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435872105413183,293
3,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421833121476155,300
3,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006418855743235835,283
3,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006463742647451037,265
3,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006404826411036894,194
3,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000639769431055179,249
3,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402292312707677,254
3,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432481987579324,294
3,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395326592952107,59
4,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006393339424306667,297
4,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006443917634231329,109
4,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400937588850038,246
4,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006448158827473866,222
4,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006425728577752661,234
4,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441577780302134,167
4,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006393952533655634,297
4,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432645467478356,260
4,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006443612052373354,260
4,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006433862821279057,294
5,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419952564762076,243
5,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006446837429792961,218
5,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421655147301553,92
5,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423953938111649,269
5,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006473668911873466,293
5,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006425643487303504,258
5,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006427036165218265,258
5,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000642458870320915,298
5,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414094509511006,296
5,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437026910431064,195
6,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409322383079201,294
6,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006390816422336138,240
6,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006416840655614119,278
6,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399020941533493,222
6,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435745867489217,288
6,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395189253211383,222
6,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440373459764964,225
6,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419369909642697,178
6,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006390622887630618,147
6,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006475318941084738,269
7,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006387481931156575,207
7,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006422594964522817,113
7,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392725961870833,241
7,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423885934766785,294
7,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406949429815436,280
7,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423870834698116,198
7,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006383425671643263,127
7,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006420594086751867,195
7,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006462591446018937,271
7,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006456495948157687,280
8,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006386412747557229,259
8,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409058013236551,227
8,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006450424560117536,289
8,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435939278997713,300
8,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432086630597379,249
8,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421654465742307,264
8,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006434596076981276,226
8,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006426396371241529,112
8,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006471295863002786,287
8,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399019358301677,181
9,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006390341716037744,231
9,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006415815092085974,158
9,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000639729982737088,162
9,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406402626521114,286
9,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417368458845929,112
9,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006387740791323679,217
9,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409748326611128,236
9,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406949429815436,94
9,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006404477072354748,178
9,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440546240823192,298
10,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006433862821279057,142
10,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006439434462921714,286
10,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441665236382566,293
10,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006415558649472045,120
10,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000639803202753362,267
10,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441100749158784,121
10,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000638817812927462,157
10,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437106690635781,289
10,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400085104200417,292
10,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006430581698318028,267
1,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006320058418842798,210
1,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006349494990729186,160
1,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006324303468041349,71
1,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006408197110238913,233
1,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006385243437644312,76
1,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006365352848463376,241
1,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006356865853131244,242
1,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637329111239861,126
1,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006306816456966977,276
1,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637447186227665,299
2,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006309140725062473,289
2,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006358911560440297,240
2,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006333128929312876,198
2,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006342328742112304,215
2,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006366184984614118,163
2,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006398602034108238,296
2,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000632317380798932,297
2,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006365802504845109,279
2,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006366408455183321,199
2,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006383423036234372,285
3,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006275890078248483,229
3,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006403968767905963,130
3,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006395156361866393,280
3,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006328879288893834,248
3,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006351910279303909,242
3,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006380276624464293,161
3,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006373255526171755,194
3,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006321779992442024,293
3,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006333150926052523,64
3,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006416990383030527,282
4,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006299498545447356,252
4,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000641887107036329,73
4,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006340947326907402,257
4,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006367709946214163,275
4,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006401020320925322,185
4,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006394084025340553,198
4,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006367074160232638,283
4,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006384892162819559,293
4,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006335886810182801,254
4,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006380881925839763,275
5,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006339461770671668,174
5,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006376812956785721,154
5,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006335865698131144,224
5,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006369448712003047,257
5,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006367533935727506,119
5,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006352019883221937,285
5,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006337195226791142,14
5,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633204313214452,30
5,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006376622773690957,279
5,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006428193912037217,205
6,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006324050955458062,171
6,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006360409561633855,150
6,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006373595811310806,208
6,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006385236968961219,271
6,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006419563546194976,246
6,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006364733380293951,121
6,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006312151378833794,289
6,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006359880074062089,289
6,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006327980668608284,296
6,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000640351295249513,218
7,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006332120480163935,96
7,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000636849717565722,238
7,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637168907429723,238
7,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006296025289167177,32
7,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006381875365416684,292
7,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006402078843447689,212
7,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006351485218987032,155
7,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637508780644711,259
7,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006364410860040745,148
7,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006347720291657622,288
8,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006356358309135176,179
8,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006360394298722592,167
8,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006339903697991355,246
8,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006372271376824527,225
8,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006359262388336305,63
8,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006347632760743071,239
8,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006332991810773643,242
8,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006361796218962381,162
8,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006344094078030428,66
8,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006371004223393627,237
9,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006334953490103268,288
9,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633208815861249,203
9,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006348445830091343,245
9,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006327092707220203,223
9,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637585487836499,272
9,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633701440609461,120
9,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006364688598225397,258
9,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006386795306816707,267
9,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637984887731898,202
9,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006366803637703057,122
10,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006356835188025553,238
10,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006392744949472623,167
10,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006347176702957926,156
10,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006352915441282434,297
10,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006355795475631826,292
10,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006351060320495212,276
10,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000637703766563004,293
10,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633499245725665,169
10,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000635511962023105,188
10,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006392830604913821,271
1,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006388916446504327,253
1,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006438586826762116,259
1,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006439384048699741,284
1,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400379781152836,163
1,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006402465920379929,273
1,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421653102303339,295
1,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006442461144222353,216
1,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006385496532607878,288
1,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421766579742223,283
1,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403575507935314,235
2,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006389230180024428,205
2,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006442656057996642,234
2,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415301980893478,156
2,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006391073931035923,285
2,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400345755854456,193
2,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006422152549294569,300
2,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413244066279846,259
2,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006410424986151031,268
2,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424304533774775,294
2,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000644294477990425,295
3,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400353206369123,233
3,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399392165352117,238
3,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000641594293778146,274
3,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400211002728456,248
3,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006470033061247442,269
3,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006409058013236551,291
3,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415113386534162,297
3,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417462220606724,293
3,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399871978083237,145
3,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006434996322354562,260
4,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006416203152002538,283
4,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406427705081272,299
4,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006444770691303064,299
4,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006426889532953255,253
4,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006464132811895223,287
4,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006418253703692528,293
4,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006383273635860723,109
4,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006418315042510067,226
4,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006391585714109254,104
4,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006460610472549741,260
5,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006405720172198818,230
5,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006410027910053386,152
5,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006430664727039145,297
5,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427201987390165,245
5,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006466947822522782,284
5,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006416822519772869,159
5,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413244066279846,207
5,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390571801671071,44
5,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006404146670967283,266
5,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000643349293920526,242
6,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.00064000392505343,296
6,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006447333001824506,297
6,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006458087016713748,284
6,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413335888930311,185
6,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006442152406250174,259
6,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006449937201288716,212
6,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006378255599203739,275
6,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425241872832215,269
6,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415289904690612,173
6,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408612426754316,141
7,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006402407719405011,291
7,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427282675624608,298
7,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006404477072354748,231
7,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006412188641609164,276
7,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006409543622947248,177
7,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006393326082227792,191
7,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006433583570344408,300
7,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006351980267413176,69
7,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415815092085974,260
7,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006446771830130499,280
8,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006352569715716712,58
8,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000647086688964067,236
8,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403118535746553,216
8,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006462750212416123,249
