Iteracion,Configuracion,Metodo_Seleccion,Metodo_Cruce,Metodo_Mutacion,Mejor_Fitness,Mejor_generacion
9,1,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006283122467126,245
9,2,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000633156360219,116
9,3,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006331342100601,287
9,4,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006350257618555,172
9,5,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006382203092889,237
9,6,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006379919724098,294
9,7,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006368443912208,236
9,8,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006376527392859,283
9,9,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006364150532426,135
9,10,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006363665719696,128
10,1,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006320207500814,106
10,2,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006410936512524,298
10,3,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000634586285285,218
10,4,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006354902531318,288
10,5,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006337723511977,104
10,6,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006343131366171,277
10,7,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006317170392175,150
10,8,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006318162023528,251
10,9,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000639245893438,295
10,10,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006365300803269,158
1,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006413974130371,266
1,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435063167681,207
1,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006444232678368,299
1,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006415634336498,272
1,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006446221607029,141
1,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006389064434784,230
1,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398184523204,268
1,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421024909594,238
1,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398801352906,199
1,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402974224819,182
2,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406171885081,300
2,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417368458845,263
2,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006418625117092,222
2,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006394158758235,196
2,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399827160284,295
2,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006454137855018,284
2,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006382915194455,214
2,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.00063572236587,70
2,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006439898340837,281
2,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419952564762,221
3,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006383210767341,245
3,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437485585446,166
3,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406622799884,186
3,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.00064378797221,248
3,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417295207378,240
3,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435939278997,253
3,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406138785917,283
3,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428206320693,157
3,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006443917634231,238
3,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440756073303,285
4,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006408300981544,241
4,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006448448077565,296
4,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006415069890978,285
4,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409224859329,291
4,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006397656678873,76
4,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409142493069,260
4,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423531668263,299
4,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403857833756,182
4,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006420491649361,272
4,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435253088662,276
5,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000639375112518,128
5,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435253088662,181
5,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006418738934311,228
5,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399766645522,255
5,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417770619096,175
5,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000646370535602,295
5,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392578385231,186
5,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406516246022,294
5,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006410808866267,264
5,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000641333588893,112
6,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006394063629193,233
6,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000640265914012,265
6,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435695032666,205
6,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421279198373,188
6,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006467110804263,265
6,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006424586489486,199
6,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006361602165708,68
6,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400038379566,295
6,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006427309951678,250
6,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400251241883,284
7,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006418684539592,277
7,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419266878299,214
7,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421063903779,179
7,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006447114252596,285
7,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440785798177,183
7,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423320020654,292
7,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392028935943,110
7,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395328285071,145
7,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403508476495,299
7,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006456967825804,284
8,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402963139337,263
8,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438625443043,220
8,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000643034205926,135
8,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417451036673,295
8,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006439367155394,254
8,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000639315274638,117
8,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403508476495,240
8,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414621556198,263
8,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006412044478719,285
8,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441167460921,300
9,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435224259074,268
9,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006410634731332,282
9,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006411661517525,300
9,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006446570442437,153
9,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006420086080228,115
9,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402680066939,192
9,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006436670271772,250
9,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406138785917,281
9,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423636785294,271
9,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006464509443155,272
10,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006350671878299,238
10,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006424489064915,292
10,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392226306377,230
10,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000641060664693,232
10,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006451628951787,247
10,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006386272806134,226
10,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006455397297674,292
10,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006427236060091,265
10,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006433711127551,256
10,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440889049674,216
1,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006332883776144,125
1,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006356468399212,202
1,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006330777405172,46
1,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006333683409685,285
1,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006376418217745,283
1,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006363024248123,238
1,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006391148685581,216
1,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006351673279421,144
1,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006340546118343,202
1,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006397122172339,220
2,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006321238828728,57
2,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006360225235004,261
2,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006337447427744,268
2,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006381377974494,50
2,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006335975169639,175
2,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006363181180314,142
2,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006313084813079,115
2,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006335839289196,220
2,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006355651910928,155
2,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006374847272506,288
3,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006338563434482,171
3,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006383258532219,177
3,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006365352848463,237
3,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006367519271616,136
3,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006342818260746,296
3,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006377757246168,209
3,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006336395224247,221
3,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006343427182189,255
3,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006335745229797,242
3,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006347898392235,148
4,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006344600498357,33
4,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006378716833936,292
4,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006366167145258,269
4,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006339242851498,172
4,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006394471530189,264
4,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006330374759437,142
4,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006354043710196,177
4,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006340448937976,297
4,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006359987263543,137
4,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000635648757443,200
5,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006336098412807,5
5,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006385786428056,158
5,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006327703327873,189
5,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006322758941702,269
5,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006357564561533,248
5,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006355173269549,84
5,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006366341838437,148
5,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000637266772416,260
5,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006346425927534,275
5,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006368010622906,149
6,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006324946596348,209
6,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006390647864606,261
6,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006335533935069,155
6,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006338751192593,276
6,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006370752085106,209
6,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006385256292422,117
6,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006361012412083,291
6,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006380395979036,270
6,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006373304686461,149
6,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006373532968856,258
7,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006309053554817,115
7,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006372752934596,267
7,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006328551376577,271
7,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000632786899315,113
7,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000635047661238,241
7,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006369963701871,49
7,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000630407464978,239
7,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006351672484619,188
7,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006369819337646,273
7,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006366657072786,233
8,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006317693331355,159
8,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000637110004201,278
8,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006372657665436,296
8,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006330814137732,204
8,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.000634186691608,250
8,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006346485845907,201
8,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006367345754866,195
8,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006333479386768,276
8,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006355493938417,295
8,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006357062605142,145
9,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006276145545221,266
9,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006386769692922,66
9,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006330559384583,155
9,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006340524271075,242
9,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006364153114681,261
9,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006337877452696,205
9,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006367856649382,238
9,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006370457578389,300
9,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006351861170962,112
9,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006340490103376,32
10,1,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006349352769562,192
10,2,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006402145960439,232
10,3,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006338214232334,225
10,4,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006381518982271,109
10,5,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006394002533094,248
10,6,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006392578385231,247
10,7,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006367521310788,90
10,8,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006385834200751,192
10,9,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006359490897379,287
10,10,seleccion_por_ruleta,cruce_2_puntos,mutacion_aleatoria,0.0006351539996493,179
11,1,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006370812270478,298
11,2,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435261439573,292
11,3,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006449106352148,295
11,4,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417576234705,183
11,5,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006467923201862,268
11,6,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408612426754,98
11,7,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.00064175939644,183
11,8,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006411211463107,298
11,9,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.000642712438774,154
11,10,seleccion_por_torneo,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414471773166,243
11,1,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006286593376043,92
11,2,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006340771892895,257
11,3,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006307952514929,285
11,4,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006345492283521,177
11,5,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006361158974017,38
11,6,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006304161069517,4
11,7,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006326286890252,290
11,8,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006361120469959,168
11,9,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.000635428049314,287
11,10,seleccion_por_torneo,cruce_1_punto,mutacion_aleatoria,0.0006334700052094,154
11,1,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000640133769231,289
11,2,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006431282797281,280
11,3,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398237665944,271
11,4,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006401882467051,299
11,5,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006408612426754,161
11,6,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006429962719423,283
11,7,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006460455683101,235
11,8,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006391939281002,281
11,9,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435794271488,201
11,10,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006425645020532,197
11,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006306315396222,126
11,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006347341849861,217
11,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006346431791126,190
11,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006340197264692,208
11,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006338590421651,201
11,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006361538844059,274
11,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006286732733493,230
11,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006314938804883,296
11,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006337550587886,213
11,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006344520561943,126
11,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006383088612872,119
11,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006457274754074,295
11,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000643874816799,275
11,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006423736344775,260
11,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427580868384,292
11,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421531916243,284
11,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006374963057467,121
11,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006454768676642,299
11,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437997740537,239
11,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408612426754,214
11,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006368907150605,160
11,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006313397977912,254
11,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000638191985377,54
11,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006324345860832,105
11,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006381028730744,254
11,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006376149924981,158
11,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006365841185226,226
11,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006368111937228,228
11,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006368900880407,282
