Iteracion,Configuracion,Metodo_Seleccion,Metodo_Cruce,Metodo_Mutacion,Mejor_Fitness,Mejor_generacion,Promedios_20p
4,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006396394943623829,295,0.0006391576313683344
4,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402814924056871,150,0.0006402814924056869
4,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006396285768995394,138,0.0006396285768995393
4,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419952564762076,79,0.0006419952564762076
4,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006415230604093462,191,0.0006415230604093463
4,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435939278997713,194,0.000643593927899771
4,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006444727177315896,269,0.0006442650391143397
4,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399766645522285,79,0.0006399766645522282
5,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006390384503994148,254,0.0006389818847206728
5,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006479367307234292,277,0.0006474892286870637
5,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398801352906475,287,0.0006396953312620825
5,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006457577295973492,274,0.0006454304466351049
5,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006484781486735974,217,0.0006484781486735973
5,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428206320693146,226,0.0006428206320693146
5,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419265803254267,227,0.0006419265803254268
5,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006404490856533813,298,0.0006401161641853746
5,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440433996680719,273,0.0006437918120557821
5,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006443866341864601,296,0.0006439793854408333
6,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000642012824813656,291,0.0006415855563917731
6,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006431906406723435,182,0.0006431906406723435
6,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006431476124471048,238,0.0006431476124471048
6,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006424434314050366,97,0.0006424434314050366
6,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417182110839309,49,0.0006417182110839307
6,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006435019011262664,288,0.0006429381574506781
6,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006388679482751576,290,0.0006381191574787552
6,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400937588850038,80,0.0006400937588850038
6,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006445785424557711,297,0.0006443052559304603
6,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006454137855018014,296,0.0006449276561972453
7,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006387974230498125,293,0.0006384046077264194
7,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006452558922026194,287,0.0006449810295567315
7,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000646664343198517,252,0.0006465648360270235
7,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423168758126163,297,0.0006411492583604171
7,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006424252751228372,260,0.0006423593387506199
7,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006425366389490998,269,0.000642345903363619
7,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392977444323734,246,0.0006392917792285279
7,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421853018995962,279,0.0006420400991928364
7,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428206320693146,144,0.0006428206320693146
7,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000644288755277558,275,0.0006441340528630373
8,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006385086856027096,293,0.000638065925130518
8,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000645848917830229,246,0.0006458435142916392
8,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417770619096282,207,0.0006417770619096281
8,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438730303770303,190,0.0006438730303770303
8,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006424021360057063,289,0.0006421435080999825
8,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438470101191227,267,0.0006437344303020742
8,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006408610872747113,297,0.000640412256553529
8,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006382701011137412,167,0.000638270101113741
8,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398249900799739,244,0.0006398142094531504
8,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006431118463778742,290,0.0006428961912898191
1,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006300108364747872,127,0.0006300108364747871
1,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006369856863813507,277,0.0006361743423132084
1,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006321115304680328,253,0.0006319034897616579
1,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006426446710061235,153,0.0006426446710061235
1,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006357542470200709,114,0.000635754247020071
1,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006399022663802717,297,0.0006391725382276152
1,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006373122198233407,266,0.0006370171952765092
1,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006391888535004553,80,0.0006391888535004554
1,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006383687613297582,25,0.0006383687613297581
1,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006352557012081896,199,0.0006352557012081896
2,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006328637883278116,216,0.0006328637883278115
2,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006365547641084077,282,0.0006360975725417821
2,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006346039544656062,249,0.000634408455274991
2,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006341147105811129,193,0.0006341147105811129
2,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006370801797573114,248,0.0006370187193410723
2,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633075733842818,79,0.0006330757338428179
2,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006327513911883368,113,0.000632751391188337
2,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006371296278695481,279,0.0006361524808687561
2,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006338555970484154,190,0.0006338555970484153
2,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000636246089169341,296,0.0006355473620184085
3,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006291456758192633,171,0.0006291456758192634
3,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006332363035196236,186,0.0006332363035196235
3,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006339552683173722,169,0.0006339552683173723
3,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006382734505293965,288,0.0006343598271756462
3,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006337203262890279,265,0.0006335887500882967
3,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006335626068793443,250,0.0006333444727816711
3,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006354150363549466,254,0.0006352978880888451
3,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006362969892971174,249,0.0006362249775895406
3,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006337908956518717,15,0.000633790895651872
3,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000639120360839891,281,0.0006388684637290945
4,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006357940452336135,183,0.0006357940452336134
4,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.00064219382169257,263,0.0006420768064000314
4,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006371109729966264,280,0.0006355883084455392
4,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006372385347645247,173,0.0006372385347645246
4,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006388125345726299,108,0.00063881253457263
4,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006351625488032174,223,0.0006351625488032175
4,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006331100835591458,198,0.0006331100835591457
4,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006354171984105741,258,0.0006352825137347768
4,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006379654746741264,18,0.0006379654746741262
4,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006354074548081386,274,0.0006352258905880805
5,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006337167495373112,89,0.0006337167495373113
5,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006367733275566864,220,0.0006367733275566862
5,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006368258389188291,60,0.0006368258389188292
5,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006341462040619591,222,0.000634146204061959
5,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006378890271481673,268,0.0006378460544433658
5,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006328661401601543,115,0.0006328661401601546
5,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006345072997898955,189,0.0006345072997898954
5,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000632822943114756,233,0.0006328229431147561
5,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006341515233179927,132,0.0006341515233179927
5,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006378548762330573,293,0.0006373047882407434
6,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006295707090295099,54,0.00062957070902951
6,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006389064434784733,300,0.0006385642475412649
6,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006350039072357635,258,0.0006348926571219768
6,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000632845307154014,163,0.0006328453071540142
6,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006368946072203281,271,0.000636799743948925
6,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006371792316052767,278,0.0006363500947973241
6,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006335687934777271,170,0.0006335687934777273
6,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006338771347139796,122,0.0006338771347139797
6,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006311707149652319,249,0.0006310993656222533
6,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006413521448995725,252,0.0006412059579354643
7,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006272389121992015,155,0.0006272389121992015
7,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006400254584388993,250,0.0006399176332023679
7,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006345347827357597,137,0.0006345347827357595
7,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006348200535447217,267,0.0006346929427990219
7,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006422062605571115,254,0.0006421237244857989
7,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006358887778022998,294,0.0006343430142336233
7,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006377709998639734,268,0.0006374059657055291
7,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000638866954633747,290,0.0006378978533483753
7,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006291594612107406,10,0.0006291594612107405
7,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006379781715426389,291,0.0006366784875760937
8,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006327196269085587,94,0.0006327196269085586
8,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006394624174174149,272,0.0006386925022302807
8,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006355607739436384,275,0.0006341860816572974
8,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006335500139211966,215,0.0006335500139211964
8,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006390610375951961,209,0.0006390610375951958
8,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006314841810511224,130,0.0006314841810511222
8,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006359947740608067,282,0.0006339024285131981
8,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000635714642087982,105,0.0006357146420879821
8,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006382132774077511,268,0.0006363442280924556
8,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006375735197327116,181,0.0006375735197327116
1,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006353495507529268,118,0.0006353495507529269
1,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415295054284598,218,0.0006415295054284596
1,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006395328285071039,279,0.000639488363273825
1,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006394660166953526,288,0.0006391247781895676
1,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000639819023231919,292,0.0006398068012159358
1,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006460503416625703,270,0.0006455741051781776
1,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414471773166004,275,0.0006412981191705705
1,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006402465920379929,244,0.000640240911829105
1,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000641148285242469,299,0.0006404383047170488
1,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006457037014549904,286,0.000644949972705052
2,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403518806059915,182,0.0006403518806059914
2,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006457021675221504,272,0.0006451517178302873
2,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006402963139337456,295,0.0006401342060928358
2,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006394626202440321,215,0.0006394626202440318
2,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436229077869248,297,0.0006427343964396886
2,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006409058013236551,150,0.0006409058013236553
2,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427732173918037,273,0.0006425784948323505
2,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006407550421362901,248,0.0006407493264842089
2,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399827160284618,211,0.0006399827160284618
2,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006432670992961337,262,0.0006432018106223822
3,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006389241775949606,300,0.0006379783390142866
3,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425594542512719,212,0.0006425594542512717
3,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415041868413263,250,0.0006414802444566369
3,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421063903779411,175,0.0006421063903779411
3,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006419399352350684,253,0.000641896534788196
3,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000642096088389891,292,0.0006411526583318978
3,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006416917487269191,191,0.0006416917487269192
3,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437342081849956,299,0.0006427488783073469
3,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435794271488767,138,0.0006435794271488767
3,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006434021599896784,291,0.0006431664934111191
4,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399174393356884,241,0.0006399174393356884
4,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006443291376257662,201,0.000644329137625766
4,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424749150882095,278,0.0006423026154007941
4,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421715074150704,282,0.0006416476261691956
4,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006405545723120761,149,0.000640554572312076
4,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403488063902262,263,0.0006401801689084952
4,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006392746985832029,281,0.0006392356181099801
4,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006385657022101006,287,0.0006380188663426301
4,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006404477072354748,143,0.0006404477072354747
4,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006428799058075941,160,0.0006428799058075941
5,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.00064010561696012,223,0.0006401056169601198
5,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006401869026789785,139,0.0006401869026789787
5,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424590959122248,253,0.0006424052615739477
5,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006392669194558699,277,0.0006391082833435808
5,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435412766237339,243,0.000643536012174854
5,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006392725961870833,254,0.0006392181952986559
5,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414074409754919,260,0.0006411027085503028
5,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437879722100781,264,0.0006437448221404845
5,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424010213023724,190,0.0006424010213023723
5,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006407412812968063,274,0.0006406929663822734
6,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006433467990839226,281,0.0006432114657764929
6,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006438944077687998,272,0.0006437977259578575
6,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006446266444578019,289,0.0006442669419038357
6,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006397050627473268,159,0.0006397050627473267
6,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437509564109079,297,0.0006410133435090799
6,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006430320799226976,117,0.0006430320799226975
6,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.00064511445212041,264,0.0006449834612116244
6,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427665665811541,263,0.0006426524145564612
6,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417085703110608,295,0.0006413668080255719
6,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417368458845929,248,0.0006417268927113218
7,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006386963768591687,146,0.0006386963768591688
7,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006384920690607731,299,0.0006374014354054542
7,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406047169238388,254,0.0006405511642622719
7,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425366389490998,275,0.0006423494245269731
7,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000647576072159986,265,0.0006474239462355599
7,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006448726305599412,298,0.0006436126208203933
7,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006389064434784733,251,0.0006388520006866035
7,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425594542512719,277,0.0006422498401961867
7,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424067990037141,275,0.0006418411271894102
7,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000641488805527115,296,0.0006413066414639681
8,1,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390050514326773,298,0.0006385223416371649
8,2,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415675908375092,300,0.0006406739548911588
8,3,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006444796871402419,298,0.0006430276624406936
8,4,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006447106506414218,257,0.0006446826430947444
8,5,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437244147207104,289,0.0006433722331156993
8,6,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006404146670967283,263,0.0006401217967003191
8,7,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403499731213392,243,0.0006403393567033656
8,8,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006385414952977685,224,0.0006385414952977685
8,9,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006423231192136315,202,0.0006423231192136316
8,10,seleccion_por_ruleta,cruce_1_punto,mutacion_intercambio_por_etapa,0.000641703689588796,295,0.0006407284231000506
1,1,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006317660299069232,170,0.0006317660299069232
1,2,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000637822503720922,223,0.000637822503720922
1,3,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006349661829325361,285,0.0006316592329751851
1,4,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000636095666534555,174,0.0006360956665345549
1,5,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006355775607850193,89,0.0006355775607850193
1,6,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006355662561333319,128,0.0006355662561333322
1,7,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006301803571006619,297,0.0006300112513164352
1,8,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006341818526026338,265,0.0006340779564545102
1,9,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006338864537611676,247,0.0006338383079167605
1,10,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006402778929811853,297,0.0006379256853876161
2,1,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006346038336235464,209,0.0006346038336235465
2,2,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006383312467796933,291,0.0006382782745650315
2,3,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006390005014532946,134,0.0006390005014532947
2,4,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006387694491147326,225,0.0006387694491147327
2,5,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006336728090291633,237,0.0006336728090291634
2,6,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.000634299528045042,88,0.0006342995280450421
2,7,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006360026894576369,211,0.0006360026894576371
2,8,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006354041734823915,182,0.0006354041734823918
2,9,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006321849379960403,266,0.0006316581654000825
2,10,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006375462448890962,265,0.0006373139931958762
3,1,seleccion_por_ruleta,cruce_1_punto,mutacion_aleatoria,0.0006313107944442408,52,0.0006313107944442409
